_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PostalCode,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,cwelcc_flag,Longitude,Latitude
587,10245,St. Nicholas Child Care Centre - Network,Non Profit Agency,1020 MCNICOLL AVE,M1W,Hospital/Health Centre,,10,20,32,0,0,62,Y,Y,-79.336009777,43.805763121
588,10270,Denton Place Centres For Early Learning Inc.,Commercial Agency,30 DENTON AVE,M1L,High Rise Apartment,,10,20,40,0,30,100,Y,Y,-79.2876990656,43.6939780128
589,10335,Leaside Children's House,Commercial Agency,839 MILLWOOD RD,M4G,House,,0,10,31,0,0,41,N,Y,-79.3673175769,43.7044272069
590,10337,Friendly Little Campus (2037711 Ontario Ltd),Commercial Agency,3255 LAWRENCE AVE E,M1H,Other,,10,10,16,0,0,36,Y,Y,-79.2396634296,43.7563357273
591,10338,Kids & Company - Finch Site,Commercial Agency,5650 YONGE ST,M2M,Office Building,North American Centre (Xerox Building Office),10,25,30,0,0,65,N,Y,-79.415987711,43.780001486
592,10347,Lily's House Inc.,Commercial Agency,1032 COXWELL AVE,M4C,Commercial Building,,0,0,16,0,0,16,N,Y,-79.32941394,43.696794282
593,10396,Garderie La Farandole Felix-Leclerc,Non Profit Agency,50 CELESTINE DR,M9R,Public Elementary (French),Ecole Felix Leclerc,0,0,24,13,30,67,Y,Y,-79.561445638,43.689693122
594,10418,Eyet Early Learning Centre (Annies Place),Non Profit Agency,101 BARRINGTON AVE,M4C,Public Elementary School,Secord Public School,0,0,16,52,60,128,Y,Y,-79.301831245,43.692378893
595,10432,Absorbent Minds (Op: 1756925 Ontario Inc.),Commercial Agency,16 OLD KINGSTON RD,M1E,Place of Worship,,0,10,11,30,0,51,N,N,-79.1834374466,43.7748598324
596,10439,Central Montessori Schools - Willowdale Campus,Commercial Agency,157 WILLOWDALE AVE,M2N,Purpose Built,Central Montessori,0,14,48,0,0,62,N,Y,-79.4004198633,43.7666587447
597,10442,St. Sylvester Child Care Centre,Non Profit Agency,260 SILVER SPRINGS BLVD,M1V,Catholic Elementary School,St. Sylvester Catholic School,0,10,16,13,30,69,Y,Y,-79.302249616,43.8053669982
598,10443,Macaulay Child Development Centre - Dovercourt Child Care Centre,Non Profit Agency,228 BARTLETT AVE,M6H,Public Elementary School,Dovercourt Public School,0,10,16,52,45,123,Y,Y,-79.435778958,43.666735608
599,10444,Alexander Muir Gladstone Jr Ymca,Non Profit Agency,108 GLADSTONE AVE,M6J,Public Elementary School,Alexander Muir Gladstone Public School,10,15,24,52,30,131,Y,Y,-79.428847257,43.646021246
600,10450,Bluebird Montessori School South,Commercial Agency,515 BROADVIEW AVE,M4K,Church,,0,13,23,0,30,66,N,Y,-79.353699864,43.670896448
601,10459,C.A.S.P. Catholic After School Program,Non Profit Agency,53 GRACEFIELD AVE,M6L,Catholic Elementary School,St. Francis Xavier Catholic School,0,0,0,0,30,30,N,N,-79.483410335,43.7108580978
602,10462,Plasp Transfiguration Of Our Lord Catholic School,Non Profit Agency,55 LUDSTONE DR,M9R,Catholic Elementary School,Transfiguration Of Our Lord Catholic School,0,0,0,13,15,28,Y,Y,-79.5628740281,43.6915298432
603,10468,Gerrard Early Learning Centre,Non Profit Agency,163 GERRARD ST E,M5A,Other,,17,15,24,0,0,56,Y,Y,-79.374096528,43.660612088
604,10476,Casa Vera Montessori School,Commercial Agency,2000 KEELE ST,M6M,Place of Worship,Greenborough Community Church,0,15,20,0,0,35,N,N,-79.4757305393,43.6974194449
605,10477,The Divine Infant Child Care Centre,Non Profit Agency,30 INGLETON BLVD,M1V,Catholic Elementary School,The Divine Infant Catholic School,0,10,16,13,30,69,Y,Y,-79.2703346722,43.8218201139
606,11593,Ywca Bergamot Early Learning,Non Profit Agency,66 BERGAMOT AVE,M9W,Low Rise Apartment,Ywca Bergamot Apartments,10,20,32,0,0,62,Y,Y,-79.557891844,43.716834537
607,11598,C.D.Farquharson Jr Ymca,Non Profit Agency,1965 BRIMLEY RD,M1S,Public Elementary School,C.D. Farquharson Jr Public School,0,0,24,26,45,95,Y,Y,-79.2661087462,43.7844757686
608,11601,Chester Le Early Learning & Child Care Centre,Public (City Operated) Agency,201 CHESTER LE BLVD,M1W,Public Elementary School,Chester Le Junior Public School,10,20,32,0,0,62,Y,Y,-79.331095334,43.798587703
609,11606,Epiphany Of Our Lord Jr Ymca,Non Profit Agency,3150 PHARMACY AVE,M1W,Catholic Elementary School,Epiphany Of Our Lord Academy,0,0,16,26,30,72,Y,Y,-79.328940252,43.798958092
610,11609,Firgrove Satellite Early Learning & Child Care Centre,Public (City Operated) Agency,270 FIRGROVE CRES,M3N,Public Elementary School,Firgrove Public School,0,0,24,0,0,24,Y,Y,-79.519910863,43.752000889
611,11622,Immaculate Conception Child Care Centre,Non Profit Agency,23 COMAY RD,M6M,Catholic Elementary School,Immaculate Conception,10,15,16,26,45,112,Y,Y,-79.477821701,43.697680132
612,11623,Red Apple Day Care - St John XXIII,Non Profit Agency,175 GRENOBLE DR,M3C,Catholic Elementary School,St John XXIII,0,15,24,52,72,163,Y,Y,-79.32984789,43.712453971
613,11629,Woodgreen Community Services (Leslieville Child Care),Non Profit Agency,254 LESLIE ST,M4M,Public Elementary School,Leslieville Public School,0,0,16,39,30,85,Y,Y,-79.332407725,43.667320764
614,11643,Shirley Street Jr Ymca,Non Profit Agency,38 SHIRLEY ST,M6K,Public Elementary School,Shirley Street Public School,0,15,32,26,30,103,Y,Y,-79.436722167,43.648524232
615,11644,Sir Samuel B Steele Jr Ymca,Non Profit Agency,131 HUNTSMILL BLVD,M1W,Public Elementary School,Sir Samuel Steele,10,10,24,26,30,100,Y,Y,-79.327541824,43.807066308
616,11645,Network Child Care Services - St. Aidan Early Learning Centre,Non Profit Agency,3521 FINCH AVE E,M1W,Catholic Elementary School,St. Aidan Catholic School,10,15,16,0,0,41,Y,Y,-79.309250776,43.797523549
617,11646,St. Andrew Child Care Centre,Non Profit Agency,2533 KIPLING AVE,M9V,Catholic Elementary School,St. Andrew Catholic School,10,15,16,13,15,69,Y,Y,-79.582381777,43.744931138
618,11651,St. Boniface Jr Ymca,Non Profit Agency,20 MARKANNA DR,M1M,Catholic Elementary School,St. Boniface Catholic School,0,5,16,26,15,62,Y,Y,-79.219817647,43.740550903
619,11657,St. Francis De Sales Jr Y,Non Profit Agency,333 FIRGROVE CRES,M3N,Catholic Elementary School,St. Francis De Sales Catholic School,0,10,16,26,30,82,Y,Y,-79.519124513,43.754132912
620,11663,St. Jerome Jr Ymca,Non Profit Agency,111 SHARPECROFT BLVD,M3J,Catholic Elementary School,St. Jerome Catholic School,0,10,16,26,45,97,Y,Y,-79.48889031,43.748834438
621,11665,St. Joseph Jr Ymca,Non Profit Agency,176 LESLIE ST,M4M,Catholic Elementary School,St. Joseph's Catholic School,0,0,16,20,15,51,Y,Y,-79.331890548,43.66580807
622,11668,Plp Early Learning At St. Mark,Non Profit Agency,45 CLOVERHILL RD,M8Y,Catholic Elementary School,St. Mark Catholic School,0,15,32,13,30,90,Y,Y,-79.4902007758,43.634508426
623,11669,East Scarb. Child Care Centre - East Scarb. Boys & Girls Club,Non Profit Agency,230 MORNINGSIDE AVE,M1E,Catholic Elementary School,St. Martin De Porres Catholic School,0,15,16,52,60,143,Y,Y,-79.186292466,43.766982885
624,11672,St. Paschal Baylon,Non Profit Agency,15 ST PASCHAL CRT,M2M,Catholic Elementary School,St. Paschal Baylon Catholic School,0,0,16,13,30,59,Y,Y,-79.431703266,43.792111219
625,11673,Eyet Early Learning Centre (Tom's Place),Non Profit Agency,80 SACKVILLE ST,M5A,Catholic Elementary School,St. Paul's Catholic School,0,10,16,26,0,52,Y,Y,-79.361734192,43.655488937
626,11676,St. Roch Child Care Centre,Non Profit Agency,174 DUNCANWOODS DR,M9L,Catholic Elementary School,St. Roch Catholic School,10,10,16,0,30,66,Y,Y,-79.566749722,43.753707972
627,11677,St. Rose Of Lima Ymca Child Care,Non Profit Agency,3220 LAWRENCE AVE E,M1H,Catholic Elementary School,St. Rose Of Lima Catholic School,0,10,16,39,60,125,Y,Y,-79.240559927,43.757482394
628,11692,Our Lady Of Grace Jr Ymca,Non Profit Agency,121 BRIMWOOD BLVD,M1V,Catholic Elementary School,Our Lady Of Grace,0,0,24,0,15,39,Y,Y,-79.275044467,43.812479081
629,11719,Tiki's Day Care Centre,Commercial Agency,20 TANGREEN CRT,M2M,Community/Recreation Centre,Young Village Recreation Centre,0,15,48,0,0,63,N,Y,-79.426193656,43.795496579
630,11720,Woodgreen Community Services (Enderby Child Care),Non Profit Agency,118 ENDERBY RD,M4E,Purpose Built,,10,20,32,0,0,62,Y,Y,-79.302430224,43.68513838
631,11727,Dian Childcare Centre Inc.,Non Profit Agency,283 PHARMACY AVE,M1L,High Rise Apartment,,0,10,16,0,0,26,Y,Y,-79.285525406,43.7005263633
632,11731,Downtown Montessori At Concord City Place,Non Profit Agency,335 BREMNER BLVD,M5V,Other,Concord City Place,12,20,32,0,0,64,Y,Y,-79.391904571,43.64055071
633,11753,Network Child Care Services - St. Gabriel Lalemant,Non Profit Agency,160 CROW TRAIL,M1B,Catholic Elementary School,St. Gabriel Lalemant Catholic School,0,15,16,0,0,31,Y,Y,-79.2267306678,43.812712247
634,11759,St. Dorothy Child Care Centre,Non Profit Agency,155 JOHN GARLAND BLVD,M9V,Catholic Elementary School,St. Dorothy's School,0,10,16,0,30,56,Y,Y,-79.5917430392,43.7315012917
635,11767,"Downtown Kids Academy, Inc.",Commercial Agency,905 KING ST W,M6K,Other,,6,20,24,0,0,50,N,Y,-79.412231442,43.641674908
636,11772,Thorncliffe Park Day Care Centre,Non Profit Agency,48 THORNCLIFFE PARK DR,M4H,Community/Rec Centre - City,Jenner Jean-Marie Community Centre,10,10,32,0,0,52,Y,Y,-79.342736826,43.702947408
637,11785,Heritage Child Care & Early Learning Centre,Non Profit Agency,44 PORT ROYAL TRAIL,M1V,Catholic Elementary School,St. Rene Goupil Catholic Public School,0,10,24,0,15,49,Y,Y,-79.2883063463,43.8193569823
638,11787,Winchester Site Day Care (Central Neighbourhood House),Non Profit Agency,15 PROSPECT ST,M4X,Public Elementary School,Winchester Public School,0,0,24,52,30,106,Y,Y,-79.370896282,43.666330676
639,11809,Kreative Kids Child Care Centre,Non Profit Agency,100 BAMBURGH CIR,M1W,Catholic Elementary School,St. Henry's Catholic  School,0,10,16,13,30,69,Y,Y,-79.327830347,43.813694297
640,11818,Distillery District Early Learning Centre,Commercial Agency,8 DISTILLERY LANE,M5A,High Rise Apartment,,0,45,40,0,0,85,N,Y,-79.361248629,43.649755993
641,11820,All About Kids Sheppard,Commercial Agency,2005 SHEPPARD AVE E,M2J,Commercial Building,Crown Property Management,10,30,24,0,0,64,N,Y,-79.3383843345,43.7743304897
642,11821,Kids & Company - Consumers Site,Commercial Agency,251 CONSUMERS RD,M2J,Office Building,Parkway Place,20,30,48,0,0,98,N,Y,-79.330599742,43.770012592
643,11842,San Romanoway Boys & Girls Club,Non Profit Agency,10 SAN ROMANOWAY,M3N,High Rise Apartment,,0,0,0,0,35,35,N,Y,-79.5166809322,43.7585401941
644,11887,Odyssey Montessori School Incorporated,Commercial Agency,136 SORAUREN AVE,M6R,Place of Worship,Greek Orthodox Cathedral Of The Virgin Mary,0,0,64,0,0,64,N,N,-79.442814276,43.6435678762
645,11901,Playland Ltd  - Daycare Centre,Commercial Agency,5050 DUFFERIN ST,M3H,Commercial Building,,0,0,18,0,0,18,N,Y,-79.47103765,43.783256007
646,11907,Garfield Avenue Children's Circle,Non Profit Agency,1 1/2 GARFIELD AVE,M4T,Catholic Elementary School,Our Lady Of Perpetual Help Separate School,0,0,0,26,30,56,Y,Y,-79.38346465,43.68710508
647,11909,Community Centre 55 - Kimberly Public School,Non Profit Agency,50 SWANWICK AVE,M4E,Public Elementary School,Kimberley Public School,0,0,0,52,90,142,Y,Y,-79.299127882,43.682619969
648,11912,High Park Early Learning Centre,Non Profit Agency,17 HIGH PARK AVE,M6P,House,,10,25,32,0,0,67,Y,Y,-79.465131872,43.654183284
649,11916,Uptown Yonge Preschool And Child Development Centre,Commercial Agency,1 LORD SEATON RD,M2P,Other,,0,0,32,0,30,62,N,N,-79.407231502,43.7524420765
650,11928,Sunflower Montessori Day Care,Commercial Agency,582 OAKWOOD AVE,M6E,House,,0,10,15,0,0,25,N,N,-79.4416568377,43.6940368977
651,11930,Waterclub Jr Ymca,Non Profit Agency,208 QUEENS QUAY W,M5J,High Rise Apartment,,10,10,32,0,0,52,Y,Y,-79.381499223,43.64009009
652,11937,All My Children Child Care,Commercial Agency,1590 SANDHURST CIRCLE,M1V,Community/Recreation Centre,Forest Manor Recreation Centre,0,15,24,0,21,60,N,Y,-79.272367255,43.80832305
653,11951,Chabad Of Midtown - Bathurst,Non Profit Agency,1344 BATHURST ST,M5R,Community/Recreation Centre,Chabad Of Midtown,0,51,81,0,0,132,N,Y,-79.417029575,43.679347234
654,11969,Kids & Company Etobicoke,Commercial Agency,3250 BLOOR ST W,M8X,Office Building,Sunlife Financial Centre,10,25,39,0,0,74,N,Y,-79.521161757,43.64565598
655,11988,Brightpath Academy - Wanless Park (18),Commercial Agency,18 MELROSE AVE,M5M,Other,Abc Academy Inc,10,10,28,0,0,48,N,Y,-79.405045428,43.732990349
656,12012,Brookside Child Care Centre,Non Profit Agency,75 OASIS BLVD,M1X,Public Elementary School,Brookside Public School,10,10,24,26,30,100,Y,Y,-79.233853301,43.830365201
657,12062,Windermere Early Learning Centre,Non Profit Agency,103 THE QUEENSWAY,M6S,Other,,10,15,32,0,0,57,Y,Y,-79.470209643,43.636296317
658,12063,Downtown Montessori At Infinity Place (Day Care Connection),Non Profit Agency,26 GRAND TRUNK CRES,M5J,Other,Infinity Place,10,15,40,0,0,65,Y,Y,-79.382782541,43.6420042924
659,12065,St.Ambrose Ymca,Non Profit Agency,20 COULES CRT,M8W,Catholic Elementary School,St. Ambrose Catholic School,0,0,0,26,45,71,Y,Y,-79.550126148,43.6083786626
660,12066,Graydon Hall Child Care Services In Don Valley Business Park,Commercial Agency,150 FERRAND DR,M3C,Office Building,Amexon Building,20,32,40,0,0,92,N,Y,-79.3321166417,43.7210535221
661,12067,Little Acorns Montessori School,Commercial Agency,40 UNDERHILL DR,M3A,Church,,0,0,16,0,0,16,N,Y,-79.3266646097,43.7441298344
662,12068,Jingbao Bilingual Children's Centre,Non Profit Agency,3105 DON MILLS RD,M2J,Catholic Elementary School,Our Lady Of Guadalupe Catholic School,0,15,24,26,30,95,N,Y,-79.353348232,43.789874239
663,12073,Bright Minds Childcare & Montessori School,Commercial Agency,1450 O CONNOR DR,M4B,Office Building,,0,5,24,0,0,29,N,Y,-79.3068003259,43.7136617469
664,12074,Enjoy Learning Centre,Commercial Agency,27 PASSMORE AVE,M1V,Industrial Building,Al Reisman Ltd.,0,0,0,0,45,45,N,N,-79.302637868,43.818589708
665,12075,Kew Park Montessori Day School Inc. (Hiawatha Road),Commercial Agency,79 HIAWATHA RD,M4L,Private Elementary School,Kew Park Montessori Day School,0,0,48,0,0,48,N,N,-79.322090414,43.670903044
666,12084,Thorncliffe Park School Age Day Care Centre,Non Profit Agency,80 THORNCLIFFE PARK DR,M4H,Public Elementary School,Thorncliffe Park Public School,0,0,0,0,81,81,Y,Y,-79.343436754,43.705390041
667,12092,Pinnacle Jr Ymca,Non Profit Agency,12 YONGE ST,M5E,High Rise Apartment,,10,15,24,0,0,49,Y,Y,-79.376258665,43.643153531
668,12108,Mindwerx 4 Kids Learning Centre,Non Profit Agency,3825 BLOOR ST W,M9B,House,Mindwerx 4 Kids Learning Centre,0,10,32,5,6,53,N,N,-79.5376118128,43.6410891449
669,12109,Kids Club Daycare & Learning Centre (Op: Aaa Childrens Inc.),Commercial Agency,104 ADVANCE RD,M8Z,Commercial Building,Kids Club Daycare,10,10,56,18,15,109,N,Y,-79.5212823314,43.636138601
670,12110,Kids Zone Daycare On Constance,Commercial Agency,76 CONSTANCE ST,M6R,House,,0,15,20,0,0,35,N,Y,-79.4535646134,43.6493548966
671,12124,Native Child & Family Life Centre - 156 Galloway,Non Profit Agency,156 GALLOWAY RD,M1E,Other,Ghesig House,10,10,16,20,0,56,Y,Y,-79.195057144,43.762199492
672,12129,Angelgate Daycare Inc.,Commercial Agency,432 RUNNYMEDE RD,M6S,Place of Worship,Runnymede United Church,0,0,14,26,30,70,N,Y,-79.4792143879,43.6568101487
673,12180,Rippleton Roadsters Satellite Program,Non Profit Agency,1340 LESLIE ST,M3C,Catholic Elementary School,St. Bonaventure Catholic School,0,0,0,26,75,101,Y,Y,-79.356054792,43.732991093
674,12200,Le Petit Chaperon Rouge - Queensdale,Non Profit Agency,80 QUEENSDALE AVE,M4J,Public Elementary (French),Ecole Elementaire La Mosaique,0,0,24,104,120,248,Y,Y,-79.3305382065,43.6873390493
675,12207,Little Tots' Manor 2,Commercial Agency,376 BALLIOL ST,M4S,Other,,0,0,36,0,0,36,N,Y,-79.385417975,43.699764394
676,12212,Lycee Francais De Toronto,Non Profit Agency,2327 DUFFERIN ST,M6E,Public (school closed),Lycee Francais De Toronto,0,0,22,0,0,22,N,Y,-79.448875066,43.693593571
677,12213,Columbus Early Learning Centres,Non Profit Agency,340 FALSTAFF AVE,M6L,Community/Rec Centre AOCC,Centro Abruzzo,0,30,44,0,0,74,Y,Y,-79.482269134,43.720510741
678,12216,Big Bears Daycare,Commercial Agency,51 DURNFORD RD,M1B,Other,,10,15,32,0,0,57,Y,Y,-79.150456824,43.800176499
679,12219,West End Parents Day Care Satellite,Non Profit Agency,380 OSSINGTON AVE,M6J,Public Elementary School,Ossington / Old Orchard Public School,0,0,0,39,0,39,Y,Y,-79.422599761,43.652707664
680,12220,Sunny Faces Day Care Centre - St. Benedict Site,Non Profit Agency,2202 KIPLING AVE,M9W,Catholic Elementary School,St. Benedict School,0,0,0,26,50,76,Y,Y,-79.57292305,43.723185252
681,12226,Plasp James Culnan Catholic School,Non Profit Agency,605 WILLARD AVE,M6S,Catholic Elementary School,James Culan Catholic School,0,0,0,13,45,58,Y,Y,-79.4855875199,43.6611156979
682,12227,Rolph Road - Leaside Day Care Centres (St. Anselm),Non Profit Agency,182 BESSBOROUGH DR,M4G,Catholic Elementary School,St. Anselm Catholic School,0,0,0,20,35,55,Y,Y,-79.371595165,43.705394381
683,12228,Norway School Age Ymca,Non Profit Agency,390 KINGSTON RD,M4L,Public Elementary School,Norway Public School,0,0,0,39,45,84,Y,Y,-79.306219825,43.67637291
684,12261,Westside Montessori School,Commercial Agency,95 BELLEVUE AVE,M5T,House,,0,25,48,0,0,73,N,N,-79.403839429,43.656449734
685,12268,"Victoria Education Centre, Montessori & Child Care",Non Profit Agency,1038 WOODBINE AVE,M4C,Place of Worship,Toronto Chinese Mennonite Church,0,10,37,0,0,47,N,Y,-79.313881558,43.6874423571
686,12273,Purple Tree Child Care Inc.,Commercial Agency,384 SOUDAN AVE,M4S,Other,,0,15,30,0,16,61,N,Y,-79.3845782416,43.7072729172
687,12305,Curlew Montessori School,Commercial Agency,81 CURLEW DR,M3A,Place of Worship,Toronto Somang Korean Presbyterian Church,0,10,48,0,0,58,N,N,-79.316394225,43.742145277
688,12308,Brightpath Academy - Wanless Park (20),Commercial Agency,20 MELROSE AVE,M5M,Purpose Built,Abc Academy,0,20,16,0,0,36,N,Y,-79.405182024,43.732952934
689,12309,Green Apple Kids,Commercial Agency,3605 DUNDAS ST W,M6S,Commercial Building,Green Apple Kids,10,40,80,0,0,130,N,N,-79.493656214,43.665489122
690,12333,Jingbao Bilingual Children's Centre - Scarborough,Non Profit Agency,2350 MCCOWAN RD,M1S,Catholic Elementary School,St. Ignatius Of Loyola Catholic School,0,0,24,18,0,42,N,Y,-79.265248683,43.803157969
691,12335,Children's Garden Junior School - Early Start,Commercial Agency,670 EGLINTON AVE E,M4G,Place of Worship,Leaside Presbyterian Church,0,0,32,0,0,32,N,N,-79.3726707725,43.7123518636
692,12336,Macaulay - Warren Park Child Care Centre,Non Profit Agency,135 VARSITY RD,M6S,Public Elementary School,Warren Park Junior Public School (Tdsb),0,0,24,26,45,95,Y,Y,-79.499440791,43.6628513418
693,12337,Three R's Schoolhouse Inc.,Commercial Agency,1577 ROYAL YORK RD,M9P,Place of Worship,St. Andrew's Presbyterian Church,0,15,48,0,30,93,N,N,-79.5334529349,43.6989323087
694,12338,Teddy Bear Academy,Commercial Agency,167 HIGH PARK AVE,M6P,Place of Worship,,10,25,24,0,0,59,N,Y,-79.467389996,43.659389634
695,12353,Munchkinz Preschool Inc. (2193117 Ontario Inc.),Commercial Agency,260 THE QUEENSWAY,M8Y,Purpose Built,Standalone Day Nursery,0,0,31,0,0,31,N,Y,-79.4882532004,43.6298047847
696,12373,Prosserman Jewish Community Centre,Non Profit Agency,4588 BATHURST ST,M2R,Other,,10,60,120,52,0,242,Y,Y,-79.4416688832,43.7628318371
697,12385,Cole Street Early Learning & Child Care Centre,Public (City Operated) Agency,10 COLE ST,M5A,Other,,10,20,32,0,0,62,Y,Y,-79.365861434,43.660330376
698,12386,Follow The Child,Commercial Agency,462 BIRCHMOUNT RD,M1K,Other,Birchmount Plaza,0,13,18,0,15,46,N,Y,-79.269993009,43.707261038
699,12387,Little Learners Academy Inc.,Commercial Agency,268 JANE ST,M6S,Other,Building,0,15,24,13,0,52,N,Y,-79.4873448006,43.6556774526
700,12397,Kinder College Early Learning Centre,Commercial Agency,218 RICHMOND ST W,M5V,Other,,20,30,47,0,0,97,N,Y,-79.388079551,43.64985397
701,12399,Plasp Nativity Of Our Lord Catholic School,Non Profit Agency,35 SAFFRON CRES,M9C,Catholic Elementary School,Nativity Of Our Lord Catholic School,0,0,0,13,15,28,Y,Y,-79.575506467,43.653407091
702,12409,Treasured Moments - Burnhamthorpe,Commercial Agency,316 BURNHAMTHORPE RD,M9B,Commercial Building,,10,15,61,0,0,86,N,Y,-79.5485457694,43.6486986235
703,12661,"Eyet Early Learning Centre,  Crescent Town Elementary School",Non Profit Agency,4 MASSEY SQ,M4C,Public Elementary School,Crescent Town Elementary School,0,15,24,52,60,151,Y,Y,-79.29246651,43.696836744
704,12700,First Stage Child Care Centre - Highfield,Non Profit Agency,85 MOUNT OLIVE DR,M9V,Public Elementary School,Highfield Js,0,10,24,0,0,34,Y,Y,-79.589145177,43.745892048
705,12719,Jingbao (Downtown) Bilingual Children's Centre (96 Denison Avenue),Non Profit Agency,96 DENISON AVE,M5T,Public Elementary School,Ryerson Jr And Sr Public School,0,15,24,26,0,65,N,Y,-79.402379732,43.651281707
706,12734,Rexdale Women's Centre Nursery,Non Profit Agency,925 ALBION RD,M9V,Community/Recreation Centre,Community Centre,0,5,8,0,0,13,N,N,-79.562580343,43.735470478
707,12735,Boardwalk Montessori School Inc.,Commercial Agency,1975 QUEEN ST E,M4L,Other,,0,10,47,0,0,57,N,N,-79.30056247,43.669712709
708,12737,Annex Montessori School,Commercial Agency,427 BLOOR ST W,M5S,Place of Worship,,0,20,48,0,0,68,N,Y,-79.405707818,43.66603939
709,12772,Heart Beatz Child Care - Solaris Site,Non Profit Agency,141 VILLAGE GREEN SQ,M1S,Community/Recreation Centre,Cliffcrest Community Centre,10,20,16,0,0,46,Y,Y,-79.280700846,43.777725131
710,12778,Curious Caterpillars - College View,Commercial Agency,28 COLLEGE VIEW AVE,M5P,Other,,10,15,24,0,0,49,N,Y,-79.406885857,43.702162358
711,12787,Creative Minds Montessori Academy,Commercial Agency,285 LAWSON RD,M1C,Other,,6,15,48,0,16,85,N,Y,-79.152178076,43.786899112
712,12791,Trust Child Care Inc.,Commercial Agency,29 BIRCH AVE,M4V,Other,,30,45,63,12,0,150,N,Y,-79.392863771,43.680939609
713,12797,Brightpath Academy - Davisville Village,Commercial Agency,1432 BAYVIEW AVE,M4G,Other,,10,40,48,0,0,98,N,Y,-79.374052579,43.702076354
714,12798,Agape Christian Montessori School (2236800 Ontario Inc.),Commercial Agency,301 SILVER STAR BLVD,M1V,Church,Japanese Gospel Church Of Toronto,0,10,32,0,0,42,N,Y,-79.29375797,43.812851637
715,12805,Little Footsteps Childcare Inc.,Commercial Agency,404 WILLARD AVE,M6S,Place of Worship,St Paul Anglican Church,0,20,16,26,30,92,N,Y,-79.4839622022,43.6554588795
716,12835,Teach Me To Fly Preschool,Commercial Agency,2560 GERRARD ST E,M1N,Other,,14,25,16,0,0,55,N,Y,-79.278414635,43.689096538
717,12836,Windermere Kids Inc.,Commercial Agency,356 WINDERMERE AVE,M6S,Church,Windermere United Church,10,15,48,0,0,73,N,N,-79.4804241524,43.6488057193
718,12844,La Petite Ecole,Commercial Agency,130 KENNEDY AVE,M6S,Other,,0,0,16,0,0,16,N,N,-79.475686348,43.650834589
719,12860,Kids & Company Ltd. - Bloor Christie,Commercial Agency,703 BLOOR ST W,M6G,Other,,10,30,16,0,0,56,N,Y,-79.417631929,43.663484294
720,12862,Yonge-Churchill Child Care Centre,Non Profit Agency,5350 YONGE ST,M2N,Church,St George's Anglican Church,10,30,48,26,30,144,N,Y,-79.4146126616,43.7741009125
721,12869,All About Kids Inc. (1055 Gerrard Street East),Commercial Agency,1055 GERRARD ST E,M4M,Other,,10,15,37,20,0,82,N,Y,-79.336019583,43.668910525
722,12887,Precious Blood  Jr Ymca Elp,Non Profit Agency,1035 PHARMACY AVE,M1R,Catholic Elementary School,Precious Blood Catholic School,0,0,0,26,30,56,Y,Y,-79.3022406399,43.7393650311
723,12888,Dewson Street Ymca,Non Profit Agency,65 CONCORD AVE,M6H,Public Elementary School,Dewson Street Junior Public School,0,0,0,39,90,129,Y,Y,-79.424054431,43.655675087
724,12892,Network Childcare Services - Holy Cross,Non Profit Agency,299A DONLANDS AVE,M4J,Catholic Elementary School,Holy Cross Catholic School,0,0,0,26,60,86,Y,Y,-79.340676358,43.689987554
725,12894,Holy Family Childcare Centre-Queen Victoria,Non Profit Agency,141 CLOSE AVE,M6K,Catholic Elementary School,Holy Family,0,0,0,0,25,25,Y,Y,-79.434712287,43.638827557
726,12897,Toronto Woods Daycare,Commercial Agency,3072 BAYVIEW AVE,M2N,Place of Worship,Beth Tikvah Synagogue,0,14,21,0,0,35,N,Y,-79.391388216,43.778612412
727,12899,Centre De La Petite Enfance - Les Amis Du Monde,Non Profit Agency,55 PELHAM AVE,M6N,Public Elementary (French),Ãcole ÃlÃ©mentaire Charles-Sauriol,10,15,24,52,80,181,Y,Y,-79.455349634,43.667673667
728,12903,Montessori Start Inc,Commercial Agency,1195 LAWRENCE AVE W,M6A,Other,,10,15,17,21,0,63,N,N,-79.4671981351,43.7111151052
729,12906,Smart Start Montessori School (1416786 Ontario Limited),Commercial Agency,2660 KENNEDY RD,M1T,Other,,0,10,39,0,0,49,N,N,-79.294169551,43.7956687668
730,12917,George Brown - Nelson Mandela Child Care Centre,Non Profit Agency,440 SHUTER ST,M5A,Public Elementary School,Nelson Mandela Park Public School,10,25,32,52,60,179,Y,Y,-79.360552779,43.658251185
731,12922,St. George Mini School - Mallard,Non Profit Agency,33 MALLARD RD,M3B,Church,,10,15,32,0,0,57,Y,Y,-79.34958398,43.747287518
732,12923,Monarch Park Montessori Inc.,Commercial Agency,201 MONARCH PARK AVE,M4J,Place of Worship,Holy Trinity Macedono-Bulgarian Eastern Orthodox Church,0,15,40,0,0,55,N,N,-79.327883626,43.685425146
733,12929,Blue Butterfly Montessori School Inc.,Commercial Agency,300 RICHMOND ST W,M5V,Other,,0,23,39,0,0,62,N,Y,-79.391658881,43.649132865
734,12935,Kidz Kare,Non Profit Agency,15 YORK ST,M5J,Other,,0,25,56,0,15,96,N,Y,-79.380868075,43.642339249
